Unnamed: 0;Demand;Import limit;Export limit;Import price;Export price;Import emission factor;Export emission factor;Generic production
2022-01-01 00:00:00;0.0;80.0;;81.22658133333418;;;;
2022-01-01 01:00:00;0.0;80.0;;122.6654533370277;;;;
2022-01-01 02:00:00;0.0;80.0;;125.7905778107773;;;;
2022-01-01 03:00:00;0.0;80.0;;133.2456774647191;;;;
2022-01-01 04:00:00;0.0;80.0;;144.6679571999438;;;;
2022-01-01 05:00:00;0.0;80.0;;159.4188424774625;;;;
2022-01-01 06:00:00;0.0;80.0;;176.6008576318456;;;;
2022-01-01 07:00:00;0.0;80.0;;195.1298756352018;;;;
2022-01-01 08:00:00;0.0;80.0;;213.8074020268691;;;;
2022-01-01 09:00:00;0.0;80.0;;231.4251952963341;;;;
2022-01-01 10:00:00;0.0;80.0;;246.8431036091168;;;;
2022-01-01 11:00:00;0.0;80.0;;259.023439659115;;;;
2022-01-01 12:00:00;0.0;80.0;;267.1364231795332;;;;
2022-01-01 13:00:00;0.0;80.0;;270.6365137167404;;;;
2022-01-01 14:00:00;0.0;80.0;;269.3172583865495;;;;
2022-01-01 15:00:00;0.0;80.0;;263.2901337118387;;;;
2022-01-01 16:00:00;0.0;80.0;;252.9673744279609;;;;
2022-01-01 17:00:00;0.0;80.0;;239.0891387356279;;;;
2022-01-01 18:00:00;0.0;80.0;;222.6370242345191;;;;
2022-01-01 19:00:00;0.0;80.0;;204.7883547774037;;;;
2022-01-01 20:00:00;0.0;80.0;;186.7929194452387;;;;
2022-01-01 21:00:00;0.0;80.0;;169.923714698712;;;;
2022-01-01 22:00:00;0.0;80.0;;155.3655782202924;;;;
2022-01-01 23:00:00;0.0;80.0;;143.3287463835443;;;;
2022-01-02 00:00:00;0.0;80.0;;135.4312713697569;;;;
2022-01-02 01:00:00;0.0;80.0;;132.1324074309771;;;;
2022-01-02 02:00:00;0.0;80.0;;134.3826039669397;;;;
2022-01-02 03:00:00;0.0;80.0;;141.1616418429649;;;;
2022-01-02 04:00:00;0.0;80.0;;151.9715502159318;;;;
2022-01-02 05:00:00;0.0;80.0;;166.0304799311998;;;;
2022-01-02 06:00:00;0.0;80.0;;182.3304245045814;;;;
2022-01-02 07:00:00;0.0;80.0;;199.7231879454387;;;;
2022-01-02 08:00:00;0.0;80.0;;216.9853514750682;;;;
2022-01-02 09:00:00;0.0;80.0;;232.8993425878078;;;;
2022-01-02 10:00:00;0.0;80.0;;246.355894043453;;;;
2022-01-02 11:00:00;0.0;80.0;;256.4008123026674;;;;
2022-01-02 12:00:00;0.0;80.0;;262.334947419165;;;;
2022-01-02 13:00:00;0.0;80.0;;263.7362506393972;;;;
2022-01-02 14:00:00;0.0;80.0;;260.5153875870202;;;;
2022-01-02 15:00:00;0.0;80.0;;252.881417869105;;;;
2022-01-02 16:00:00;0.0;80.0;;241.3441673974318;;;;
2022-01-02 17:00:00;0.0;80.0;;226.6760001890057;;;;
2022-01-02 18:00:00;0.0;80.0;;209.8515951949188;;;;
2022-01-02 19:00:00;0.0;80.0;;191.983744062467;;;;
2022-01-02 20:00:00;0.0;80.0;;174.2451466643609;;;;
2022-01-02 21:00:00;0.0;80.0;;157.8002610569232;;;;
2022-01-02 22:00:00;0.0;80.0;;143.7065253961289;;;;
2022-01-02 23:00:00;0.0;80.0;;131.1139734610704;;;;
2022-01-03 00:00:00;0.0;80.0;;122.490706851077;;;;
2022-01-03 01:00:00;0.0;80.0;;118.1875140588554;;;;
